train_or_test,model_id,algorithm,run,file_id,project_name,G,precision,fn,accuracy,fp,balance,fpr,f1,fnr,MCC,tpr,tnr,tn,tp
test,model102,ibea,0,Eclipse_all,Eclipse,0.7204310796265084,0.4235979836168872,3422.0,0.8127321232410943,7318.0,0.4566474674043617,0.1507281003480876,0.5003721622627465,0.38886363636363636,0.3996824065998242,0.6111363636363636,0.8492718996519124,41233.0,5378.0
train,model102,ibea,0,Eclipse_all,Eclipse,0.7006052650302239,0.3917153661051908,3913.0,0.876670519193438,7078.0,0.4848671907387509,0.08776411070330324,0.453374446710101,0.4619289340101523,0.39198344612975233,0.5380710659898477,0.9122358892966967,73570.0,4558.0
test,model103,ibea,0,Eclipse_all,Eclipse,0.6890107182649372,0.2609356344296103,1588.0,0.6161357256194312,20427.0,0.47843444841241956,0.42073283763465225,0.39583962238261206,0.18045454545454545,0.28766181012445385,0.8195454545454546,0.5792671623653478,28124.0,7212.0
train,model103,ibea,0,Eclipse_all,Eclipse,0.738370622466937,0.25500086971647246,2607.0,0.7785096331870869,17132.0,0.43240705785932865,0.21242932248784843,0.37270791622970095,0.3077558729783969,0.32161430765672644,0.6922441270216031,0.7875706775121516,63516.0,5864.0
test,model104,ibea,0,Eclipse_all,Eclipse,0.6045042410423254,0.2149706833251137,954.0,0.48377534829383967,28652.0,0.5477303525854578,0.5901423245659204,0.3464170603558656,0.10840909090909091,0.22585768360602204,0.8915909090909091,0.40985767543407964,19899.0,7846.0
train,model104,ibea,0,Eclipse_all,Eclipse,0.730824822507094,0.2013450656237964,1675.0,0.6787217091753722,26957.0,0.4406596592981723,0.33425503422279534,0.3219022356953391,0.19773344351316255,0.2829716474228047,0.8022665564868374,0.6657449657772047,53691.0,6796.0
test,model105,ibea,0,Eclipse_all,Eclipse,0.7279965148462909,0.33973937801138854,2595.0,0.7444857107984167,12059.0,0.4390620846744731,0.24837799427406232,0.45854271356783916,0.2948863636363636,0.3533387033306858,0.7051136363636363,0.7516220057259376,36492.0,6205.0
train,model105,ibea,0,Eclipse_all,Eclipse,0.7173625518509599,0.3446517152239223,3538.0,0.8550477451497436,9380.0,0.4655922688662338,0.11630790596171015,0.43302317415730335,0.41766025262660844,0.3722598348270175,0.5823397473733916,0.8836920940382899,71268.0,4933.0
test,model106,ibea,0,Eclipse_all,Eclipse,0.6161839481628253,0.21933158769040179,1010.0,0.49892765601297273,27727.0,0.5396800189770365,0.5710901938168111,0.35155809283119344,0.11477272727272728,0.23317116156530615,0.8852272727272728,0.4289098061831888,20824.0,7790.0
train,model106,ibea,0,Eclipse_all,Eclipse,0.7348828650813827,0.2098276517551641,1848.0,0.6994019232711318,24941.0,0.4350059792532033,0.30925751413550245,0.33086049706506804,0.21815606185810413,0.2898063096984004,0.7818439381418959,0.6907424858644976,55707.0,6623.0
test,model107,ibea,0,Eclipse_all,Eclipse,0.5175866477385253,0.19223065815827473,546.0,0.3857125420655263,34684.0,0.5987788124842625,0.7143828139482195,0.3190691561328231,0.06204545454545454,0.1857630003622584,0.9379545454545455,0.2856171860517806,13867.0,8254.0
train,model107,ibea,0,Eclipse_all,Eclipse,0.6834450278194054,0.164432392240908,952.0,0.5605875290342127,38208.0,0.4934113925900058,0.4737625235591707,0.27746411306690283,0.11238342580569,0.2428399659095189,0.88761657419431,0.5262374764408293,42440.0,7519.0
test,model108,ibea,0,Eclipse_all,Eclipse,0.4270817459667981,0.17677846166729472,356.0,0.30815504524768533,39322.0,0.6367577786127213,0.8099112273691582,0.2985539016370258,0.04045454545454545,0.1445492607651675,0.9595454545454546,0.19008877263084178,9229.0,8444.0
train,model108,ibea,0,Eclipse_all,Eclipse,0.5785079130381624,0.1334362447299406,432.0,0.4093403202459633,52207.0,0.5698024610612074,0.6473440134907251,0.23397412576218404,0.05099752095384252,0.189046915234342,0.9490024790461575,0.3526559865092749,28441.0,8039.0
test,model109,ibea,0,Eclipse_all,Eclipse,0.6425165586417281,0.23066626102829327,1218.0,0.5378284598350508,25288.0,0.5191005383072969,0.5208543593334843,0.36390688744900407,0.1384090909090909,0.24828170454067336,0.8615909090909091,0.4791456406665156,23263.0,7582.0
train,model109,ibea,0,Eclipse_all,Eclipse,0.7386550420652498,0.22199882136790655,2067.0,0.7249744723347434,22443.0,0.4301806810886635,0.27828340442416427,0.3432123908033657,0.24400897178609374,0.299445771899174,0.7559910282139063,0.7217165955758358,58205.0,6404.0
test,model11,ibea,0,Eclipse_all,Eclipse,0.585302832492135,0.2083937086703375,890.0,0.46056738330630675,30047.0,0.5599483839873508,0.6188749974253878,0.33834506063263253,0.10113636363636364,0.21330508051302538,0.8988636363636363,0.38112500257461224,18504.0,7910.0
train,model11,ibea,0,Eclipse_all,Eclipse,0.703786525786698,0.17644889227667265,1295.0,0.6096455301338659,33493.0,0.4703945793818872,0.41529858148993154,0.292063492063492,0.15287451304450478,0.2542700463500084,0.8471254869554952,0.5847014185100684,47155.0,7176.0
test,model110,ibea,0,Eclipse_all,Eclipse,0.7206144623691952,0.5545657015590201,3820.0,0.8636466670153964,4000.0,0.47002130448887786,0.08238759242858025,0.5601799775028122,0.4340909090909091,0.4795407444030036,0.5659090909090909,0.9176124075714197,44551.0,4980.0
train,model110,ibea,0,Eclipse_all,Eclipse,0.6681738514696989,0.5001886080724255,4493.0,0.9049809804867649,3975.0,0.5160828469189079,0.04928826505307013,0.4844130540672187,0.5303978278833668,0.4323996547715154,0.46960217211663324,0.9507117349469298,76673.0,3978.0
test,model111,ibea,0,Eclipse_all,Eclipse,0.6763297361568921,0.2507069124109972,1441.0,0.5913759132360378,21994.0,0.4907623727400778,0.45300817696854856,0.3857625874767384,0.16375,0.2763271585918109,0.83625,0.5469918230314514,26557.0,7359.0
train,model111,ibea,0,Eclipse_all,Eclipse,0.7388249264490498,0.24997893672592467,2537.0,0.7717546202268877,17804.0,0.4313141570617069,0.22076182918361273,0.3684684404979975,0.29949238578680204,0.3182932783363635,0.700507614213198,0.7792381708163872,62844.0,5934.0
test,model112,ibea,0,Eclipse_all,Eclipse,0.30529221617857694,0.1640726082654692,177.0,0.23087653223134733,43933.0,0.6727209817661831,0.9048835245412041,0.281080904882978,0.020113636363636365,0.09765908955881804,0.9798863636363636,0.09511647545879591,4618.0,8623.0
train,model112,ibea,0,Eclipse_all,Eclipse,0.551484517112233,0.12852937452519625,350.0,0.3782134000605931,55063.0,0.5848103104685629,0.6827571669477235,0.22666945781871464,0.04131743595797426,0.17815956088496426,0.9586825640420258,0.3172428330522766,25585.0,8121.0
test,model113,ibea,0,Eclipse_all,Eclipse,0.40551424512128664,0.17289921587190515,399.0,0.29230527802479467,40188.0,0.6438124776293104,0.8277481411299459,0.29277387652686054,0.04534090909090909,0.12713610884009788,0.954659090909091,0.17225185887005418,8363.0,8401.0
train,model113,ibea,0,Eclipse_all,Eclipse,0.544597009110248,0.12749222036310184,318.0,0.3703475128760422,55796.0,0.5885846421120863,0.6918460470191449,0.22515879591273127,0.03753984181324519,0.17630153529003983,0.9624601581867548,0.3081539529808551,24852.0,8153.0
test,model114,ibea,0,Eclipse_all,Eclipse,0.7119221267591769,0.5979717040190309,4024.0,0.8738470122578508,3211.0,0.480640581581712,0.0661366398220428,0.5690117352713409,0.4572727272727273,0.49612248925389235,0.5427272727272727,0.9338633601779572,45340.0,4776.0
train,model114,ibea,0,Eclipse_all,Eclipse,0.6400197655739266,0.5767808329313394,4884.0,0.9156633265633591,2632.0,0.53734450344148,0.032635651225076875,0.488359428182437,0.5765553063392752,0.4498743185479006,0.42344469366072485,0.9673643487749232,78016.0,3587.0
test,model115,ibea,0,Eclipse_all,Eclipse,0.7240282752647661,0.3096126924871675,2165.0,0.7042771704067933,14795.0,0.44252010963525323,0.3047311074952112,0.43896791266953356,0.24602272727272728,0.33468751326371066,0.7539772727272728,0.6952688925047887,33756.0,6635.0
train,model115,ibea,0,Eclipse_all,Eclipse,0.7312829855906252,0.29706743248467443,3092.0,0.822484543138949,12728.0,0.44590817393099785,0.15782164467810733,0.40477086311987354,0.36501003423444695,0.34781365015840127,0.6349899657655531,0.8421783553218927,67920.0,5379.0
test,model116,ibea,0,Eclipse_all,Eclipse,0.7199440944152804,0.5408505572989936,3802.0,0.8597234573067601,4243.0,0.4694654328999449,0.0873926386686165,0.5540712820797072,0.43204545454545457,0.471099457776839,0.5679545454545455,0.9126073613313835,44308.0,4998.0
train,model116,ibea,0,Eclipse_all,Eclipse,0.676594964853265,0.4460958535271944,4329.0,0.8937151449185919,5143.0,0.5074451630027317,0.06377095526237476,0.4665465194863708,0.5110376578916302,0.4081912596880628,0.48896234210836975,0.9362290447376252,75505.0,4142.0
test,model117,ibea,0,Eclipse_all,Eclipse,0.7145008734902766,0.28654827515819553,1781.0,0.6642255584035152,17476.0,0.4543935648748028,0.35995139132046716,0.4216248685988887,0.20238636363636364,0.31888452404428874,0.7976136363636364,0.6400486086795328,31075.0,7019.0
train,model117,ibea,0,Eclipse_all,Eclipse,0.736285364872066,0.27855721393034827,2872.0,0.8050584050539167,14501.0,0.43804554023818904,0.17980607082630692,0.39193587903818555,0.33903907448943454,0.33764992201819377,0.6609609255105655,0.820193929173693,66147.0,5599.0
test,model118,ibea,0,Eclipse_all,Eclipse,0.22923174440462646,0.1589174946478564,115.0,0.1965092151836934,45966.0,0.6880578481522752,0.9467570183930301,0.27375455075570126,0.013068181818181817,0.06836175575949331,0.9869318181818182,0.05324298160696999,2585.0,8685.0
train,model118,ibea,0,Eclipse_all,Eclipse,0.44652419584631625,0.11507003725239529,100.0,0.27651791424948663,64376.0,0.6317917333022377,0.7982343021525642,0.20613657071092614,0.011804981702278361,0.14386976288014663,0.9881950182977216,0.20176569784743578,16272.0,8371.0
test,model119,ibea,0,Eclipse_all,Eclipse,0.7277232376286648,0.36449864498644985,2882.0,0.7698383637600041,10318.0,0.44182047595733864,0.21251879466952278,0.4727592267135325,0.3275,0.36799409013981943,0.6725,0.7874812053304773,38233.0,5918.0
train,model119,ibea,0,Eclipse_all,Eclipse,0.7055659901646484,0.3828858507659364,3822.0,0.8730349308228323,7493.0,0.47992356525127255,0.09290992957047912,0.4510745645951584,0.45118640066107896,0.38977288602454124,0.548813599338921,0.9070900704295208,73155.0,4649.0
test,model12,ibea,0,Eclipse_all,Eclipse,0.6428508147782795,0.23084180412684888,1215.0,0.5381423166117417,25273.0,0.5189145653104212,0.5205454058618773,0.3641557443948341,0.1380681818181818,0.24873969844349142,0.8619318181818182,0.4794545941381228,23278.0,7585.0
train,model12,ibea,0,Eclipse_all,Eclipse,0.7387907914196683,0.22242308360855206,2073.0,0.7257599389580224,22367.0,0.430041306218083,0.2773410375954766,0.34364593404232463,0.24471727068823043,0.29981533314682446,0.7552827293117695,0.7226589624045233,58281.0,6398.0
test,model120,ibea,0,Eclipse_all,Eclipse,0.7272821255707567,0.3183167112624666,2257.0,0.7163257833342052,14012.0,0.43937418559424335,0.2886037362773166,0.4457843638221768,0.2564772727272727,0.3419128691426352,0.7435227272727273,0.7113962637226834,34539.0,6543.0
train,model120,ibea,0,Eclipse_all,Eclipse,0.7301642502348454,0.30633802816901406,3164.0,0.8296547313143101,12017.0,0.4484051855564045,0.14900555500446383,0.411475092072107,0.37350962106008734,0.3538771549993899,0.6264903789399127,0.8509944449955361,68631.0,5307.0
test,model121,ibea,0,Eclipse_all,Eclipse,0.6231758221932563,0.22240888382687926,989.0,0.506582274066712,27309.0,0.5355364062518169,0.5624806904080245,0.35569216757741345,0.11238636363636363,0.240516376272545,0.8876136363636363,0.43751930959197544,21242.0,7811.0
train,model121,ibea,0,Eclipse_all,Eclipse,0.7363259864070756,0.21296176279974077,1899.0,0.7061569362313311,24288.0,0.4332648648952904,0.30116059914691,0.33418931631537463,0.2241766025262661,0.29259699611092965,0.775823397473734,0.6988394008530899,56360.0,6572.0
test,model122,ibea,0,Eclipse_all,Eclipse,0.727823652392791,0.3213808793708888,2302.0,0.7206151592823141,13721.0,0.4388024055930362,0.2826100389281374,0.44784451566215233,0.2615909090909091,0.3438427220951889,0.7384090909090909,0.7173899610718626,34830.0,6498.0
train,model122,ibea,0,Eclipse_all,Eclipse,0.7237961026495534,0.3192415293751943,3336.0,0.83969748314052,10950.0,0.45637854471471234,0.13577522071223094,0.418227724385079,0.3938141895880061,0.35873037818779835,0.6061858104119938,0.8642247792877691,69698.0,5135.0
test,model123,ibea,0,Eclipse_all,Eclipse,0.278624041887412,0.1617131391925594,176.0,0.2174330002964203,44705.0,0.6786020595298765,0.9207843298799201,0.2776159281494954,0.02,0.0835746027597795,0.98,0.07921567012007992,3846.0,8624.0
train,model123,ibea,0,Eclipse_all,Eclipse,0.44907034084133424,0.11533796449443158,103.0,0.2786386741323399,64184.0,0.6308511966972313,0.7958535859537744,0.2065586314996976,0.012159131153346712,0.14474046830890067,0.9878408688466533,0.20414641404622558,16464.0,8368.0
test,model124,ibea,0,Eclipse_all,Eclipse,0.4269913216124811,0.17677719166038683,355.0,0.30808529929730954,39327.0,0.6367959379537326,0.8100142118596939,0.2985575903273704,0.040340909090909094,0.14459573624768202,0.959659090909091,0.18998578814030606,9224.0,8445.0
train,model124,ibea,0,Eclipse_all,Eclipse,0.610559381776187,0.14069031199844795,494.0,0.4477496381243057,48722.0,0.5508809532937355,0.6041315345699831,0.2448058922817247,0.0583166096092551,0.2057834466254494,0.9416833903907449,0.39586846543001686,31926.0,7977.0
test,model125,ibea,0,Eclipse_all,Eclipse,0.15818521727915583,0.15621991656861697,37.0,0.1740684556502938,47331.0,0.6981693387725905,0.974871784309283,0.27007119302246746,0.004204545454545455,0.05150536256381104,0.9957954545454546,0.02512821569071698,1220.0,8763.0
train,model125,ibea,0,Eclipse_all,Eclipse,0.48302363581362845,0.11894551139541888,178.0,0.3087220458039251,61428.0,0.617239896675851,0.7616803888503124,0.21211888684264374,0.021012867430055482,0.15444614209691784,0.9789871325699445,0.23831961114968753,19220.0,8293.0
test,model126,ibea,0,Eclipse_all,Eclipse,0.6015876581586481,0.21412863464827736,913.0,0.4793639169325731,28946.0,0.5500716968209854,0.5961978126094211,0.34567089606206036,0.10375,0.22560626916538737,0.89625,0.403802187390579,19605.0,7887.0
train,model126,ibea,0,Eclipse_all,Eclipse,0.7239352367984039,0.19379539440346827,1587.0,0.6608467330198947,28638.0,0.44804508837322904,0.3550987005257415,0.3129588798217898,0.1873450596151576,0.27408778322490757,0.8126549403848424,0.6449012994742586,52010.0,6884.0
test,model127,ibea,0,Eclipse_all,Eclipse,0.4271995818548875,0.17681050185289868,355.0,0.308242227685655,39318.0,0.636723248602414,0.8098288397767296,0.29860509520357825,0.040340909090909094,0.14472052256615844,0.959659090909091,0.19017116022327038,9233.0,8445.0
train,model127,ibea,0,Eclipse_all,Eclipse,0.6138826327106031,0.14150976909413854,504.0,0.45200237884177336,48333.0,0.5487504853472799,0.5993081043547267,0.24600515662873815,0.059497107779482944,0.20746730264738417,0.9405028922205171,0.4006918956452733,32315.0,7967.0
test,model128,ibea,0,Eclipse_all,Eclipse,0.5652891625029717,0.20298891777951683,759.0,0.4362609196003557,31572.0,0.5727041888220505,0.650285267038784,0.33218350443062816,0.08625,0.2054431772258319,0.91375,0.349714732961216,16979.0,8041.0
train,model128,ibea,0,Eclipse_all,Eclipse,0.7188310719820782,0.18876733896142675,1517.0,0.6476396727970466,29885.0,0.45363248199544515,0.3705609562543398,0.3069521077024939,0.17908157242356273,0.26822534212690824,0.8209184275764373,0.6294390437456602,50763.0,6954.0
test,model129,ibea,0,Eclipse_all,Eclipse,0.7182678307084149,0.29227144600109384,1853.0,0.6743735941831878,16822.0,0.4502488034467644,0.34648101995839425,0.4266019834812244,0.21056818181818182,0.32406876978414423,0.7894318181818182,0.6535189800416057,31729.0,6947.0
train,model129,ibea,0,Eclipse_all,Eclipse,0.7342698838033777,0.2817302798982188,2935.0,0.8086939934245223,14114.0,0.44054890662722523,0.17500743973812122,0.3937271078553394,0.3464762129618699,0.3385198343410797,0.6535237870381301,0.8249925602618787,66534.0,5536.0
test,model13,ibea,0,Eclipse_all,Eclipse,0.5013752290552722,0.18888863569035846,511.0,0.3704556154208296,35594.0,0.6063918196840908,0.7331259912257214,0.3146745629519959,0.05806818181818182,0.17753473285685903,0.9419318181818181,0.2668740087742786,12957.0,8289.0
train,model13,ibea,0,Eclipse_all,Eclipse,0.6928614997536899,0.1691019163366562,1041.0,0.5786644823213904,36508.0,0.4842867020559433,0.4526832655490527,0.283539086798069,0.12288985952071774,0.24898257596448967,0.8771101404792823,0.5473167344509473,44140.0,7430.0
test,model130,ibea,0,Eclipse_all,Eclipse,0.2184516140960744,0.15847750865051904,98.0,0.1925860054750571,46208.0,0.6898574559339413,0.9517414677349592,0.2731753256945535,0.011136363636363637,0.06627720013191957,0.9888636363636364,0.048258532265040885,2343.0,8702.0
train,model130,ibea,0,Eclipse_all,Eclipse,0.4433387193308736,0.11474174544458145,96.0,0.2738809905856215,64615.0,0.6329604820990592,0.8011977978375161,0.2056198671757037,0.011332782434187227,0.14281018247745625,0.9886672175658128,0.19880220216248387,16033.0,8375.0
test,model131,ibea,0,Eclipse_all,Eclipse,0.2798889607018351,0.16181934176455134,176.0,0.21804327736220816,44670.0,0.6783364906477168,0.92006343844617,0.2777724095725835,0.02,0.08425401153489423,0.98,0.07993656155383,3881.0,8624.0
train,model131,ibea,0,Eclipse_all,Eclipse,0.4555923122474191,0.11600982828268806,114.0,0.2841706033505762,63680.0,0.628378421451616,0.7896042059319512,0.20760669747105878,0.013457679140597333,0.146739403878832,0.9865423208594026,0.2103957940680488,16968.0,8357.0
test,model132,ibea,0,Eclipse_all,Eclipse,0.7111231374678413,0.6350896105646139,4087.0,0.881519066799184,2708.0,0.4836161126945464,0.05577640007414883,0.5810985759201036,0.46443181818181817,0.5152063791845248,0.5355681818181818,0.9442235999258511,45843.0,4713.0
train,model132,ibea,0,Eclipse_all,Eclipse,0.6435722465442087,0.5608326908249808,4834.0,0.9138006485710118,2848.0,0.534670200154792,0.035313956948715405,0.4863599893019524,0.570652815488136,0.4449002088842032,0.429347184511864,0.9646860430512846,77800.0,3637.0
test,model133,ibea,0,Eclipse_all,Eclipse,0.72021662669003,0.5136395903052429,3735.0,0.8512493243361058,4796.0,0.466784545735345,0.09878272332186773,0.5428433631638175,0.4244318181818182,0.45540926623033884,0.5755681818181818,0.9012172766781322,43755.0,5065.0
train,model133,ibea,0,Eclipse_all,Eclipse,0.6826264760252045,0.4294677190852054,4227.0,0.8893053108764686,5638.0,0.5019311902909864,0.06990873921237972,0.46248569716122706,0.4989965765553063,0.40267101782926135,0.5010034234446936,0.9300912607876203,75010.0,4244.0
test,model134,ibea,0,Eclipse_all,Eclipse,0.7185407805221046,0.43615968327284727,3512.0,0.8195672263779185,6836.0,0.4600000417887631,0.14080039546044365,0.5054482890460715,0.3990909090909091,0.4061430373404854,0.600909090909091,0.8591996045395563,41715.0,5288.0
train,model134,ibea,0,Eclipse_all,Eclipse,0.6988406656539902,0.39607774470320434,3947.0,0.8783087781505627,6898.0,0.48668679542341775,0.0855321892669378,0.4548333584678027,0.4659426277889269,0.39352993213023346,0.5340573722110731,0.9144678107330622,73750.0,4524.0
test,model135,ibea,0,Eclipse_all,Eclipse,0.5175866477385253,0.19223065815827473,546.0,0.3857125420655263,34684.0,0.5987788124842625,0.7143828139482195,0.3190691561328231,0.06204545454545454,0.1857630003622584,0.9379545454545455,0.2856171860517806,13867.0,8254.0
train,model135,ibea,0,Eclipse_all,Eclipse,0.6834582636865109,0.1644362809411353,951.0,0.5605538661789293,38212.0,0.49342204707085696,0.47381212181331217,0.2774754164898621,0.11226537598866722,0.24288084778991703,0.8877346240113327,0.5261878781866878,42436.0,7520.0
test,model136,ibea,0,Eclipse_all,Eclipse,0.7279913160665389,0.3622076023391813,2854.0,0.7676762392983557,10470.0,0.44128797444519857,0.21564952318180883,0.47160532994923865,0.32431818181818184,0.36681549906372557,0.6756818181818182,0.7843504768181911,38081.0,5946.0
train,model136,ibea,0,Eclipse_all,Eclipse,0.707099531736155,0.3741626794258373,3779.0,0.8695339938733604,7848.0,0.4778077127716601,0.09731177462553318,0.44662319737280476,0.4461102585290993,0.3851017373510805,0.5538897414709008,0.9026882253744668,72800.0,4692.0
test,model137,ibea,0,Eclipse_all,Eclipse,0.6903577178632136,0.726603047045036,4460.0,0.8937594810901293,1633.0,0.5039509062399635,0.03363473460896789,0.5875583835375348,0.5068181818181818,0.5422325511986857,0.49318181818181817,0.9663652653910321,46918.0,4340.0
train,model137,ibea,0,Eclipse_all,Eclipse,0.603973942720329,0.722311766060327,5334.0,0.9266149754822204,1206.0,0.5611841340745559,0.014953873623648448,0.48962072732948336,0.6296777239995278,0.48407379855369276,0.3703222760004722,0.9850461263763516,79442.0,3137.0
test,model138,ibea,0,Eclipse_all,Eclipse,0.6881472080049946,0.26023296909372856,1584.0,0.6147059336367282,20513.0,0.47919158067222556,0.4225041708718667,0.3950833584275507,0.18,0.2866808669480916,0.82,0.5774958291281334,28038.0,7216.0
train,model138,ibea,0,Eclipse_all,Eclipse,0.7381303339741863,0.25622479396808695,2626.0,0.7801478921442117,16967.0,0.4328089002697808,0.21038339450451343,0.37368538823002906,0.3099988195018298,0.32232801279348783,0.6900011804981703,0.7896166054954865,63681.0,5845.0
test,model139,ibea,0,Eclipse_all,Eclipse,0.6746992000606372,0.24945177288215648,1406.0,0.587574758940559,22247.0,0.49258265132040707,0.45821919218965623,0.38469342628963865,0.15977272727272726,0.2755169275796927,0.8402272727272727,0.5417808078103438,26304.0,7394.0
train,model139,ibea,0,Eclipse_all,Eclipse,0.7398770588434452,0.23032220097101663,2209.0,0.7404032810062949,20926.0,0.42887651753632516,0.25947326654101777,0.35121568187554336,0.260772045803329,0.3055910929297865,0.739227954196671,0.7405267334589822,59722.0,6262.0
test,model14,ibea,0,Eclipse_all,Eclipse,0.6771595137270332,0.2515217167027752,1486.0,0.5945842269533225,21765.0,0.48940826589968295,0.4482914873020123,0.3861770374085905,0.16886363636363635,0.27599121936027055,0.8311363636363637,0.5517085126979877,26786.0,7314.0
train,model14,ibea,0,Eclipse_all,Eclipse,0.7389454771123789,0.2509211027823656,2546.0,0.7729552620653284,17688.0,0.4313176799306858,0.21932347981351055,0.3693429746914349,0.3005548341400071,0.3190798213993608,0.699445165859993,0.7806765201864895,62960.0,5925.0
test,model140,ibea,0,Eclipse_all,Eclipse,0.498855524882854,0.1883547639601981,509.0,0.3681714355460236,35727.0,0.6075093004639431,0.7358653786739717,0.3139460032564656,0.05784090909090909,0.17601404524485953,0.9421590909090909,0.2641346213260283,12824.0,8291.0
train,model140,ibea,0,Eclipse_all,Eclipse,0.6732867302930591,0.16000843703859946,885.0,0.5432062747562248,39824.0,0.502359984088966,0.49380021823231823,0.27150552065997385,0.10447408806516349,0.23612604051776306,0.8955259119348365,0.5061997817676818,40824.0,7586.0
test,model141,ibea,0,Eclipse_all,Eclipse,0.6085806265722714,0.2165935490991364,950.0,0.4883611445310457,28393.0,0.5452927536326555,0.5848077279561698,0.34855582443442934,0.10795454545454546,0.22960395064341288,0.8920454545454546,0.4151922720438302,20158.0,7850.0
train,model141,ibea,0,Eclipse_all,Eclipse,0.7206437770169495,0.19056136488717668,1546.0,0.6525881125237043,29415.0,0.45157834353893883,0.364733161392719,0.3090758965432595,0.18250501711722347,0.2702158999179517,0.8174949828827766,0.6352668386072811,51233.0,6925.0
test,model142,ibea,0,Eclipse_all,Eclipse,0.5077667977250583,0.18980959178504825,556.0,0.3767327509546477,35189.0,0.6031305491109216,0.7247842474923276,0.31566251220492797,0.06318181818181819,0.17825735887862537,0.9368181818181818,0.27521575250767233,13362.0,8244.0
train,model142,ibea,0,Eclipse_all,Eclipse,0.6686853684527434,0.15816178602493478,834.0,0.5345212580931115,40649.0,0.5067323991570855,0.5040298581489931,0.2691121799954191,0.09845354739700153,0.23399315085610517,0.9015464526029985,0.49597014185100685,39999.0,7637.0
test,model143,ibea,0,Eclipse_all,Eclipse,0.6485263318103105,0.23370190464016363,1487.0,0.5559624069327475,23979.0,0.5108814192447707,0.4938930197112315,0.3648109348498454,0.16897727272727273,0.24402926728151106,0.8310227272727273,0.5061069802887685,24572.0,7313.0
train,model143,ibea,0,Eclipse_all,Eclipse,0.7390777755291188,0.24095858834750813,2408.0,0.7586709904734119,19099.0,0.43010790772481405,0.23681926396190853,0.3605387565783605,0.28426395939086296,0.31203806161505965,0.7157360406091371,0.7631807360380914,61549.0,6063.0
test,model144,ibea,0,Eclipse_all,Eclipse,0.3349264475147775,0.16580854494938702,266.0,0.24672629945423794,42935.0,0.6651482051829842,0.8843278202302733,0.28319700011614596,0.030227272727272728,0.10150588736892448,0.9697727272727272,0.11567217976972669,5616.0,8534.0
train,model144,ibea,0,Eclipse_all,Eclipse,0.5313136701114307,0.12552615064362574,270.0,0.3558949270077088,57132.0,0.5954529954863022,0.7084118639023906,0.2222372771123516,0.03187345059615158,0.17220019600082992,0.9681265494038485,0.29158813609760936,23516.0,8201.0
test,model145,ibea,0,Eclipse_all,Eclipse,0.6896184267118994,0.7441820375797277,4483.0,0.8959564785269656,1484.0,0.5051474858550139,0.030565796791003276,0.5913293610026711,0.5094318181818182,0.5498379879689208,0.4905681818181818,0.9694342032089968,47067.0,4317.0
train,model145,ibea,0,Eclipse_all,Eclipse,0.6141574124795061,0.651246261216351,5205.0,0.9219695014531133,1749.0,0.5544510322234343,0.021686836623350858,0.4843541450393,0.6144492976035887,0.46308346754372787,0.38555070239641126,0.9783131633766491,78899.0,3266.0
test,model146,ibea,0,Eclipse_all,Eclipse,0.6099266508340138,0.21663227173852417,1032.0,0.4922146082893062,28090.0,0.5432920690171643,0.5785668678297049,0.34788839625598994,0.11727272727272728,0.22646524040601224,0.8827272727272727,0.42143313217029515,20461.0,7768.0
train,model146,ibea,0,Eclipse_all,Eclipse,0.7346704757820156,0.20794545284722438,1792.0,0.694431041640952,25440.0,0.43578185128222546,0.31544489633964884,0.32909583641290957,0.21154527210482824,0.2889454592018097,0.7884547278951718,0.6845551036603511,55208.0,6679.0
test,model147,ibea,0,Eclipse_all,Eclipse,0.5013752290552722,0.18888863569035846,511.0,0.3704556154208296,35594.0,0.6063918196840908,0.7331259912257214,0.3146745629519959,0.05806818181818182,0.17753473285685903,0.9419318181818181,0.2668740087742786,12957.0,8289.0
train,model147,ibea,0,Eclipse_all,Eclipse,0.6930424247157415,0.16919467978500502,1042.0,0.578978668970702,36479.0,0.48412352039512346,0.45232367820652714,0.2836633001775521,0.12300790933774053,0.249126666039668,0.8769920906622595,0.5476763217934729,44169.0,7429.0
test,model148,ibea,0,Eclipse_all,Eclipse,0.484781243796482,0.18560614518902263,488.0,0.35556485501560564,36471.0,0.6136911198380063,0.7511894708656877,0.31024765317358116,0.05545454545454546,0.16846448728095567,0.9445454545454546,0.24881052913431237,12080.0,8312.0
train,model148,ibea,0,Eclipse_all,Eclipse,0.7010670544281695,0.17404270547536682,1176.0,0.5983348107586486,34620.0,0.4749541977162588,0.4292728895942863,0.28956456158456717,0.13882658481879354,0.2537895514664294,0.8611734151812065,0.5707271104057137,46028.0,7295.0
test,model149,ibea,0,Eclipse_all,Eclipse,0.6136822966408787,0.21840302055656552,991.0,0.49544035849418494,27946.0,0.5415319172749943,0.5756009145022759,0.35053304904051175,0.11261363636363636,0.23192161054000934,0.8873863636363636,0.42439908549772404,20605.0,7809.0
train,model149,ibea,0,Eclipse_all,Eclipse,0.7322562075262151,0.20282708744247205,1684.0,0.6817850290061603,26675.0,0.43926228199807804,0.3307583573058228,0.3237068657143538,0.19879589186636762,0.28492978331020574,0.8012041081336324,0.6692416426941772,53973.0,6787.0
