train_or_test,model_id,algorithm,run,file_id,Source,Target,G,precision,fn,accuracy,fp,balance,fpr,f1,fnr,MCC,tpr,tnr,tn,tp
test,model24,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7080105035099906,0.23671452545217228,1114.0,0.7183222289521503,8187.0,0.454521268355208,0.2787823066707529,0.3531539050003477,0.3049548316452231,0.2788106754529543,0.6950451683547769,0.7212176933292471,21180.0,2539.0
train,model24,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6822908553491627,0.2541541814219559,1336.0,0.5947760283168558,21904.0,0.48785949007502166,0.4511544561389055,0.3911129742192413,0.15181818181818182,0.28627046404798595,0.8481818181818181,0.5488455438610945,26647.0,7464.0
test,model25,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6016600537992713,0.21235130346747658,1975.0,0.7516959418534221,6224.0,0.5388451577812577,0.21193857050430756,0.2904370402423193,0.5406515192992062,0.18189077719485702,0.45934848070079387,0.7880614294956925,23143.0,1678.0
train,model25,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7436122698310583,0.4091791458679978,2898.0,0.8008753116772157,8522.0,0.4319581633347867,0.17552676566909023,0.5082673096796417,0.32931818181818184,0.4113140214980178,0.6706818181818182,0.8244732343309098,40029.0,5902.0
test,model26,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6936363169615879,0.27008819206271434,1448.0,0.7756814052089642,5959.0,0.4718607798690165,0.20291483638097185,0.3731911652703732,0.39638653161784837,0.291343524202241,0.6036134683821517,0.7970851636190281,23408.0,2205.0
train,model26,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7325668858282034,0.32750740796544625,2279.0,0.7267876758905686,13390.0,0.4349288434596267,0.2757924656546724,0.4542509839434363,0.2589772727272727,0.3522037096299919,0.7410227272727272,0.7242075343453276,35161.0,6521.0
test,model27,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6807671547561863,0.1935859658740492,828.0,0.618534221683828,11768.0,0.47978370080683386,0.40072189872986685,0.30965691110380356,0.2266630166986039,0.23535067651163996,0.7733369833013961,0.5992781012701331,17599.0,2825.0
train,model27,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6888921262317952,0.2592943654555029,1414.0,0.6074523547976496,21099.0,0.481315051782776,0.4345739531626537,0.3961914979214161,0.16068181818181818,0.2917559186409462,0.8393181818181819,0.5654260468373463,27452.0,7386.0
test,model28,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5969346646509143,0.25093450349423047,2109.0,0.7965475469412477,4609.0,0.5469395735111445,0.15694487009228045,0.31490923924128084,0.5773336983301396,0.21405637479860062,0.4226663016698604,0.8430551299077196,24758.0,1544.0
train,model28,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7331999889208035,0.484629294755877,3440.0,0.8406305033913969,5700.0,0.45175121995669143,0.11740231921072686,0.5397784491440081,0.39090909090909093,0.44916376251186796,0.6090909090909091,0.8825976807892731,42851.0,5360.0
test,model29,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6771868297022469,0.1895053257531203,753.0,0.6015748031496063,12403.0,0.4847490661868651,0.42234480879899206,0.3059717239924034,0.20613194634546947,0.23369920616752118,0.7938680536545305,0.577655191201008,16964.0,2900.0
train,model29,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6623688829550981,0.24134014764338443,1150.0,0.5606353856079231,24048.0,0.5060946089240598,0.4953142056806245,0.3777964343918218,0.13068181818181818,0.2711013211486198,0.8693181818181818,0.5046857943193755,24503.0,7650.0
test,model3,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6697305059334534,0.31112916328188467,1738.0,0.8189582071471835,4240.0,0.4985969953890364,0.14437974597337147,0.39049755301794453,0.4757733369833014,0.3059537513468548,0.5242266630166986,0.8556202540266286,25127.0,1915.0
train,model3,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7335228744186655,0.33340229647253544,2354.0,0.7342330560931806,12888.0,0.43408371039146704,0.2654528228048856,0.4582355868344352,0.2675,0.3560831300568943,0.7325,0.7345471771951144,35663.0,6446.0
test,model30,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6865598461893849,0.2591189009947892,1465.0,0.7661720169594185,6256.0,0.47650196656424115,0.21302822896448395,0.36174258080515825,0.40104024089789214,0.27748223096341607,0.5989597591021079,0.7869717710355161,23111.0,2188.0
train,model30,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7250755225996669,0.3045015213889386,1995.0,0.6941988805774965,15543.0,0.44287654603737525,0.3201375872793557,0.4369461923719019,0.22670454545454546,0.3349021877919533,0.7732954545454546,0.6798624127206443,33008.0,6805.0
test,model31,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7067630334442015,0.23735041929708847,1134.0,0.7205330102967898,8094.0,0.45559145393677464,0.2756154867708653,0.35314734333380066,0.3104297837393923,0.27803312263339525,0.6895702162606078,0.7243845132291348,21273.0,2519.0
train,model31,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.69857014476914,0.26821768606675805,1560.0,0.6283761399103764,19753.0,0.47105935919681136,0.40685052831043644,0.4045483753806611,0.17727272727272728,0.30029140761151657,0.8227272727272728,0.5931494716895636,28798.0,7240.0
test,model32,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6197889120470144,0.33171657528469,2080.0,0.8410357359176257,3169.0,0.5382983587287495,0.10791023938434297,0.3747468731387731,0.5693950177935944,0.2886299525590222,0.4306049822064057,0.892089760615657,26198.0,1573.0
train,model32,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7370485682088245,0.47223901217511444,3331.0,0.8353472476504333,6112.0,0.44660252958400326,0.12588824123087064,0.5366763161768314,0.3785227272727273,0.444937104945155,0.6214772727272727,0.8741117587691294,42439.0,5469.0
test,model33,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.678256393836905,0.19260686996626972,855.0,0.6188976377952756,11729.0,0.4811039729825377,0.3993938774815269,0.30781078107810783,0.23405420202573227,0.2316319556430003,0.7659457979742678,0.6006061225184731,17638.0,2798.0
train,model33,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6774978589400764,0.25076799786296244,1290.0,0.5862670223710136,22438.0,0.4923640900745895,0.46215319972812097,0.38763291008568185,0.14659090909090908,0.2823048556212193,0.8534090909090909,0.537846800271879,26113.0,7510.0
test,model34,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6957863699322784,0.2676816111244306,1420.0,0.7719866747425802,6109.0,0.4695120217642275,0.20802261041304865,0.3723218007503126,0.38872159868601147,0.2911019855934826,0.6112784013139885,0.7919773895869513,23258.0,2233.0
train,model34,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7320154164777606,0.32529940863688317,2254.0,0.7239629649003505,13577.0,0.4354414280255246,0.2796440856007085,0.45265014002696813,0.25613636363636366,0.3505763673200975,0.7438636363636364,0.7203559143992915,34974.0,6546.0
test,model35,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7009781784650934,0.2257382106654914,1092.0,0.700908540278619,8784.0,0.4598264489486055,0.29911124731841865,0.34151220162688356,0.298932384341637,0.265492182868431,0.701067615658363,0.7008887526815814,20583.0,2561.0
train,model35,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6992137901623584,0.268975791433892,1578.0,0.6302418440829279,19628.0,0.4702446887344436,0.4042759160470433,0.40516129032258064,0.17931818181818182,0.3007655693848916,0.8206818181818182,0.5957240839529567,28923.0,7222.0
test,model36,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.679068649027727,0.19104101782519384,770.0,0.6069654754694125,12208.0,0.48274795938601395,0.4157047025572922,0.30761843790012805,0.21078565562551327,0.23519029766909588,0.7892143443744867,0.5842952974427078,17159.0,2883.0
train,model36,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6718797447133257,0.2470526762679207,1235.0,0.5764502798556259,23056.0,0.49758686816981784,0.4748820827583366,0.38380558585525487,0.1403409090909091,0.27799717017832637,0.8596590909090909,0.5251179172416635,25495.0,7565.0
test,model37,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.4931696051675956,0.6018579960185799,2746.0,0.8986674742580254,600.0,0.613183709967901,0.020431096128307284,0.35155038759689916,0.7517109225294278,0.34246592990797653,0.24828907747057213,0.9795689038716927,28767.0,907.0
train,model37,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6937509068596605,0.7669543773119606,4446.0,0.8994089030705654,1323.0,0.5029719685766034,0.02724969619575292,0.6015058368446502,0.5052272727272727,0.564219313473835,0.49477272727272725,0.9727503038042471,47228.0,4354.0
test,model38,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.537203657210365,0.20238853503184714,2382.0,0.7761659600242278,5009.0,0.5805194800076694,0.1705656008444853,0.2559146280076513,0.6520667944155488,0.14176479869402625,0.3479332055844511,0.8294343991555146,24358.0,1271.0
train,model38,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.716907879398929,0.6335182250396196,4003.0,0.881815487088281,2775.0,0.4787813419638425,0.057156392247327555,0.58600048863914,0.45488636363636364,0.5195098772318963,0.5451136363636364,0.9428436077526724,45776.0,4797.0
test,model39,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.42250161954245163,0.9409221902017291,3000.0,0.9079043004239855,41.0,0.6407979403996966,0.0013961249021009977,0.30043708304577876,0.8212428141253764,0.38784409735794634,0.1787571858746236,0.998603875097899,29326.0,653.0
train,model39,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6444593007096328,0.8620689655172413,5100.0,0.9007515126152987,592.0,0.5383649838495843,0.012193363679429877,0.5652306752215094,0.5795454545454546,0.5592025294880185,0.42045454545454547,0.9878066363205701,47959.0,3700.0
test,model4,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6688116898795818,0.3227404749701008,1764.0,0.8265293761356753,3964.0,0.5007002724384397,0.13498144175435012,0.39743320008415745,0.48289077470572134,0.31387240821347545,0.5171092252942787,0.8650185582456499,25403.0,1889.0
train,model4,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7404149515145921,0.37724848033742714,2718.0,0.7775452912765253,10040.0,0.4311025662566865,0.20679285699573643,0.4880828183933874,0.30886363636363634,0.38831399995167176,0.6911363636363637,0.7932071430042635,38511.0,6082.0
test,model40,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.43848345985337767,0.5984911986588433,2939.0,0.8964869775893398,479.0,0.6343144058648061,0.016310825075765315,0.29467602146099875,0.8045442102381604,0.3011210801243183,0.19545578976183958,0.9836891749242347,28888.0,714.0
train,model40,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6468055184145404,0.8603738749134549,5072.0,0.9010130599292079,605.0,0.5368884087495284,0.012461123354822764,0.5677301454351633,0.5763636363636364,0.5607397785314072,0.42363636363636364,0.9875388766451773,47946.0,3728.0
test,model41,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7077230859124326,0.24695827048768226,1197.0,0.7369473046638401,7489.0,0.45563978925380494,0.25501413150815544,0.36122959258714515,0.32767588283602517,0.28532521687731915,0.6723241171639748,0.7449858684918446,21878.0,2456.0
train,model41,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7126587531499134,0.28419225957463984,1758.0,0.6600756743561577,17737.0,0.4562789421472526,0.365327181726432,0.41942880967271207,0.19977272727272727,0.3164213823029978,0.8002272727272727,0.634672818273568,30814.0,7042.0
test,model42,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6131615356933967,0.19506820566631689,1794.0,0.7133555420956996,7671.0,0.5273754816617877,0.2612115640004086,0.28202988697565046,0.49110320284697506,0.17146156523530942,0.5088967971530249,0.7387884359995914,21696.0,1859.0
train,model42,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7415090646286554,0.3753600980692614,2676.0,0.7756447141287859,10191.0,0.42982577867412886,0.20990298860991535,0.487676687238702,0.3040909090909091,0.3882452030046234,0.6959090909090909,0.7900970113900847,38360.0,6124.0
test,model43,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6656776283814648,0.3254189944134078,1789.0,0.828800726832223,3864.0,0.5035383418911503,0.1315762590662989,0.3973989979746296,0.4897344648234328,0.31370283860449266,0.5102655351765673,0.8684237409337011,25503.0,1864.0
train,model43,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7369992069300741,0.3569950569030923,2589.0,0.7597949469058953,11187.0,0.43225905619031235,0.23041749912463183,0.4741583326971525,0.29420454545454544,0.37269631895992195,0.7057954545454546,0.7695825008753682,37364.0,6211.0
test,model44,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6014515729153072,0.25455136540962287,2087.0,0.7979103573591763,4586.0,0.5441825875876376,0.15616167807402867,0.31942886282508925,0.5713112510265536,0.2195525284594689,0.4286887489734465,0.8438383219259713,24781.0,1566.0
train,model44,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7332598251783035,0.48463207376604595,3439.0,0.8406305033913969,5701.0,0.4516942679205364,0.11742291610883401,0.5398247910583023,0.39079545454545456,0.44921784583566754,0.6092045454545455,0.882577083891166,42850.0,5361.0
test,model45,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6197889120470144,0.33171657528469,2080.0,0.8410357359176257,3169.0,0.5382983587287495,0.10791023938434297,0.3747468731387731,0.5693950177935944,0.2886299525590222,0.4306049822064057,0.892089760615657,26198.0,1573.0
train,model45,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7372072618436777,0.47217188713435154,3328.0,0.8353123746752454,6117.0,0.44643963971470907,0.12599122572140636,0.5367600176565795,0.3781818181818182,0.4450359348153813,0.6218181818181818,0.8740087742785937,42434.0,5472.0
test,model46,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6106623993797504,0.24577917226953533,2008.0,0.7863113264688067,5048.0,0.5366260747005762,0.17189362209282527,0.3179972936400541,0.5496851902545853,0.21724300934250493,0.4503148097454147,0.8281063779071747,24319.0,1645.0
train,model46,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7387939929543673,0.45314912637139376,3224.0,0.8264546389775244,6729.0,0.4425511783586461,0.13859652736297914,0.5284055910921582,0.3663636363636364,0.4346219429138143,0.6336363636363637,0.8614034726370209,41822.0,5576.0
test,model47,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6780351701241483,0.20916368591381365,1197.0,0.6825257419745608,9286.0,0.47716085720092005,0.31620526441243574,0.3190646313738227,0.32767588283602517,0.23335287344164188,0.6723241171639748,0.6837947355875643,20081.0,2456.0
train,model47,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7158980578860682,0.288307198419558,1795.0,0.6671897612944848,17292.0,0.4530099847522477,0.35616156206875244,0.42330120554733053,0.20397727272727273,0.32082463432461283,0.7960227272727273,0.6438384379312475,31259.0,7005.0
test,model48,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6858784452035104,0.19603011635865844,789.0,0.62038158691702,11746.0,0.47674107822621326,0.39997275853849557,0.31363959918961837,0.215986860114974,0.24253784685179353,0.784013139885026,0.6000272414615044,17621.0,2864.0
train,model48,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6774842645315988,0.2507510514720609,1288.0,0.5861624034454499,22446.0,0.4924089844819201,0.4623179749129781,0.38763610093400075,0.14636363636363636,0.2823543451348476,0.8536363636363636,0.5376820250870219,26105.0,7512.0
test,model49,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6815469579036307,0.19368693755113173,812.0,0.6172319806178074,11827.0,0.4795842741613003,0.4027309565158171,0.3101359096119208,0.22228305502326853,0.23672412349909025,0.7777169449767315,0.597269043484183,17540.0,2841.0
train,model49,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6835512964911254,0.25510343882723663,1352.0,0.5972171365800073,21748.0,0.48659855500624005,0.44794134003419084,0.39204126750184226,0.15363636363636363,0.28723980068497473,0.8463636363636363,0.5520586599658092,26803.0,7448.0
test,model5,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6084940928880771,0.2228217952092656,1960.0,0.7618110236220472,5905.0,0.5352501972838233,0.20107603772942417,0.3009510265754155,0.5365453052285792,0.19553685725812858,0.46345469477142076,0.7989239622705758,23462.0,1693.0
train,model5,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7388557995604489,0.4529435647584247,3222.0,0.8263500200519608,6737.0,0.4424640625643706,0.1387613025478363,0.528344778593417,0.36613636363636365,0.4345485308797855,0.6338636363636364,0.8612386974521637,41814.0,5578.0
test,model50,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6028601333893898,0.16752620196306772,1639.0,0.647274379164143,10008.0,0.5307648748951105,0.3407906834201655,0.256969696969697,0.44867232411716396,0.13724790214746682,0.551327675882836,0.6592093165798345,19359.0,2014.0
train,model50,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7424059103694783,0.3919404349813859,2799.0,0.7888615717249917,9310.0,0.4309293862037539,0.19175712137752055,0.49778109576541824,0.3180681818181818,0.39935413241214457,0.6819318181818181,0.8082428786224795,39241.0,6001.0
test,model51,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6629831648503179,0.3171813683671728,1794.0,0.8244700181708056,4002.0,0.5048069073458517,0.13627541117580957,0.3907925162917805,0.49110320284697506,0.3059001263449283,0.5088967971530249,0.8637245888241905,25365.0,1859.0
train,model51,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7358690142236151,0.34537517053206,2471.0,0.7477463339784833,11996.0,0.4324495006469895,0.2470803896933122,0.4666543778801843,0.28079545454545457,0.36491997402826293,0.7192045454545455,0.7529196103066879,36555.0,6329.0
test,model52,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6934112149464965,0.20351157222665603,848.0,0.6418534221683828,10978.0,0.4690598322397929,0.37382095549426225,0.32174810736407433,0.23213796879277307,0.25064299600823564,0.767862031207227,0.6261790445057377,18389.0,2805.0
train,model52,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6802902099094125,0.25268200526280277,1310.0,0.5909051280710014,22152.0,0.48986383880300677,0.45626248686947746,0.3896779564018521,0.14886363636363636,0.2847965024969572,0.8511363636363637,0.5437375131305225,26399.0,7490.0
test,model53,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6662120833875296,0.28596672065969664,1711.0,0.8013325257419746,4849.0,0.49831427694357805,0.16511730854360337,0.3718881654538491,0.46838215165617303,0.2844274544938892,0.531617848343827,0.8348826914563966,24518.0,1942.0
train,model53,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7406883650818306,0.37935991998999874,2731.0,0.7792540670607313,9929.0,0.43108259350774003,0.20450660130584333,0.4894749576578757,0.3103409090909091,0.38988123511952666,0.6896590909090909,0.7954933986941567,38622.0,6069.0
test,model54,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.526315959225009,0.1386963731451167,391.0,0.3746820109024833,20257.0,0.590780360379259,0.6897878571185344,0.24010010304725452,0.10703531344100739,0.14077797748268078,0.8929646865589926,0.3102121428814656,9110.0,3262.0
train,model54,ibea,1,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6180074804736154,0.22081904602603775,879.0,0.49732349915433033,27950.0,0.5405019186152967,0.5756833020947045,0.3546372366859931,0.09988636363636363,0.24158668765000194,0.9001136363636364,0.42431669790529547,20601.0,7921.0
